date,title,subtitle,standfirst,url,rank
2006-11-01,One friday - part two,A day in the lives of ordinary muslims.,NA,https://www.theguardian.com/world/2006/nov/01/religion.uk1,4
2006-11-02,Russia set to double gas prices for Georgia,Russia is likely to more than double the price of natural gas to Georgia in a fresh sign of disintegrating relations with the former Soviet state.,NA,https://www.theguardian.com/world/2006/nov/02/russia.business,19
2006-11-03,Man who mutilated rabbits wins appeal,An accountant jailed last year in Australia for mutilating and killing 17 rabbits and one guinea pig today won an appeal against his conviction on grounds of mental illness.,NA,https://www.theguardian.com/world/2006/nov/03/animalwelfare.australia,1
2006-11-04,Syria hires British law firm for Hariri assassination inquiry,"<b>&#183;</b> Matrix acts as adviser after UN sanctions threat <br>
<b>&#183;</b> Britain tests water for better links with Assad",<b>&#183;</b> Matrix acts as adviser after UN sanctions threat <br> <b>&#183;</b> Britain tests water for better links with Assad,https://www.theguardian.com/world/2006/nov/04/syria.ewenmacaskill,6
2006-11-05,Beijing pledges aid billions to woo Africa,"China launched its grand-scale efforts to gain access to Africa's oil and markets yesterday, pledging billions of pounds in aid and loans as dozens of African leaders attended a summit in Beijing.",NA,https://www.theguardian.com/world/2006/nov/05/china.tracymcveigh,11
2006-11-06,Bush in 11th-hour tour of Republican strongholds to stave off defeat,"<b>&#183; </b>Economy and Saddam trial verdict boost party <br>
<b>&#183; </b>Rumsfeld in trouble after revolt by military media",<b>&#183; </b>Economy and Saddam trial verdict boost party <br> <b>&#183; </b>Rumsfeld in trouble after revolt by military media,https://www.theguardian.com/world/2006/nov/06/midterms2006.topstories3,10
2006-11-07,States of flux,"The congressional midterms may hog the spotlight, but today's gubernatorial elections could be equally telling, writes <b>Philip James</b>.","The congressional midterms may hog the spotlight, but today's gubernatorial elections could be equally telling, writes Philip James",https://www.theguardian.com/world/2006/nov/07/midterms2006.usa,7
2006-11-08,Rove fails to blossom as Republicans stumble,"The results from the midterm elections suggest Karl Rove might be mortal after all, writes <b>Julian Borger</b>.",NA,https://www.theguardian.com/world/2006/nov/08/midterms2006.usa2,2
2006-11-09,Control of Senate hangs by thread as Virginia counts on,"<b>&#183; </b>Media claim that Democrat has won crucial senate seat<br><b>&#183; </b>The election goes on, says Republican incumbent","<b>&#183; </b>Media claim that Democrat has won crucial senate seat<br><b>&#183; </b>The election goes on, says Republican incumbent",https://www.theguardian.com/world/2006/nov/09/midterms2006.usa8,1
2006-11-10,"Pro-gun, anti-abortion and fiscally conservative: meet the neo-Dems",The forging of a cohesive domestic reform agenda will be complicated by the fact that several of the new intake of Democrats in the Congress are socially conservative and in favour of policies traditionally associated with the Republicans they ousted.,NA,https://www.theguardian.com/world/2006/nov/10/midterms2006.usa,4
2006-11-11,Japan's gamers camp out for PlayStation 3,<p>Gamers camped overnight at stores in Japan as the long-awaited PlayStation 3 games console finally went on sale today.</p>,NA,https://www.theguardian.com/technology/2006/nov/11/news.japan,1
2006-11-12,Rivals close in as Segolene stumbles,Gaffe threatens to derail the Socialist favourite's route to challenge for French presidency.,Gaffe threatens to derail the Socialist favourite's route to challenge for French presidency,https://www.theguardian.com/world/2006/nov/12/france.jasonburke,13
2006-11-13,What is Britain's strategy for Iraq?,"The government hopes that Syria and Iran could play a role in endorsing a settlement in Iraq and preventing the country collapsing into civil war after coalition troops depart, writes Patrick Wintour.","The government hopes that Syria and Iran could play a role in endorsing a settlement in Iraq and preventing the country collapsing into civil war after coalition troops depart, writes Patrick Wintour",https://www.theguardian.com/politics/2006/nov/13/iraq.iraq1,18
2006-11-14,Letters: MI5 report should prompt a re-valuation of what terrorism is,"<b>Letters: </b>Last Thursday's speech by the head of MI5 (Report, November 10) has been widely reported as a warning of further conspiracies to harm UK citizens by al-Qaida-inspired fanatics. But rather than cause alarm, Eliza Manningham-Buller's words should be met with a re-evaluation of not only so-called anti-terrorist policy, but who it is that we call ""terrorists"".",NA,https://www.theguardian.com/world/2006/nov/14/terrorism.mainsection,2
2006-11-15,Ghana battles Guinea worm,"Plans to eradicate a very nasty disease that should have been vanquished long ago have suffered a major setback, writes <b>Sarah Left</b>.","Plans to eradicate a very nasty disease that should have been vanquished long ago have suffered a major setback, writes Sarah Left",https://www.theguardian.com/world/2006/nov/15/health.internationalaidanddevelopment,1
2006-11-16,Obituary: Jabu Khanyile,<b>Obituary: </b>Pan-African musical stylist for the post-apartheid era.,Pan-African musical stylist for the post-apartheid era,https://www.theguardian.com/news/2006/nov/16/guardianobituaries.southafrica,10
2006-11-17,Iraq rape soldier given life sentence,A US soldier has been sentenced to 90 years in prison for conspiring to rape a 14-year-old Iraqi and kill her and her family.,NA,https://www.theguardian.com/world/2006/nov/17/iraq.usa1,14
2006-11-18,'Long march of history' comforts Bush in Vietnam,<b>&#183;</b> Iraq refuses to move off agenda during Asian visit <br><b>&#183;</b> Former enemies promote economic cooperation,<b>&#183;</b> Iraq refuses to move off agenda during Asian visit <br><b>&#183;</b> Former enemies promote economic cooperation,https://www.theguardian.com/world/2006/nov/18/usa.suzannegoldenberg,5
2006-11-19,America to regain lost paradise,A California valley disappeared under a reservoir 80 years ago. Dreams of reclaiming it are now coming true.,A California valley disappeared under a reservoir 80 years ago. Dreams of reclaiming it are now coming true,https://www.theguardian.com/world/2006/nov/19/usa.travelnews,15
2006-11-20,"Former KGB officer was poisoned because he was enemy of Putin, say friends","<b>&#183;</b> Scotland Yard investigates incident in sushi bar <br>
<b>&#183;</b> Defector believed he was pursued by secret agents",<b>&#183;</b> Scotland Yard investigates incident in sushi bar <br> <b>&#183;</b> Defector believed he was pursued by secret agents,https://www.theguardian.com/world/2006/nov/20/russia.uk,15
2006-11-21,The life of a 'sisterwife',"Maggi, who belongs to a Mississippi-based group of practising polygamists, wrote this account in an internet chatroom of her life as a 'sisterwife' in one of the more extreme polygamist groups.",'We don't get very much actual sex',https://www.theguardian.com/world/2006/nov/21/religion.gender,2
2006-11-22,Bush and Maliki to discuss Iraqi security,"President George Bush is to make an unexpected stopover in Amman next week to discuss Iraq's security crisis with the country's embattled prime minister, Nuri al-Maliki.",NA,https://www.theguardian.com/world/2006/nov/22/iraq.usa,6
2006-11-23,Who benefits? Rival theories over the murder of Gemayel,There are two competing theories in Beirut for who killed Pierre Gemayel. They reflect Lebanon's deep cleavage since Syrian forces withdrew amid popular demonstrations after the assassination of Rafik Hariri in February 2005.,NA,https://www.theguardian.com/world/2006/nov/23/syria.lebanon,4
2006-11-24,Dead spy was victim of radiation,<b>&#183;</b> Radioactive traces found in bar and restaurant<br> <b>&#183;</b> Foreign Office 'has spoken to Russia'<br> <b>&#183;</b> Putin dismisses accusations,<b>&#183;</b> Radioactive traces found in bar and restaurant<br> <b>&#183;</b> Foreign Office 'has spoken to Russia'<br> <b>&#183;</b> Putin dismisses accusations,https://www.theguardian.com/world/2006/nov/24/russia.ukcrime,1
2006-11-25,Diary of a parent caring for her disabled son,"<p>This week, a campaign was launched to give every parent of a disabled child the right to a short break from caring. As <strong>Caroline Hunter</strong>'s diary of a day spent looking after her son shows, it could make a huge difference to 700,000 families.</p>","This week, a campaign was launched to give every parent of a disabled child the right to a short break from caring. As Caroline Hunter's diary of a day spent looking after her son shows, it could make a huge difference to 700,000 families",https://www.theguardian.com/society/2006/nov/25/disability.longtermcare,34
2006-11-26,Policeman who killed soccer fan is held,Sarkozy orders crackdown on football violence after riots that stunned Paris.,Sarkozy orders crackdown on football violence after riots that stunned Paris,https://www.theguardian.com/world/2006/nov/26/football.france,4
2006-11-27,Ian Traynor: The fate of one family that is indicative of the Roma's plight across the continent.,<b>Ian Traynor</b> reports from Slovenia on the fate of one family that is indicative of the Roma's plight across the continent.,NA,https://www.theguardian.com/world/2006/nov/27/eu.politics,1
2006-11-28,"Urmee Khan: It's not itsy-bitsy, it's not teeny-weeny - it's the burkini",<b>Urmee Khan: </b>Say hello to the burkini - a swimming costume designed for Muslim women.,NA,https://www.theguardian.com/world/2006/nov/28/religion.uk,2
2006-11-29,Sick Castro misses 80th birthday celebrations,"New doubts were raised today about the health of the Cuban leader, Fidel Castro, after he failed to attend the launch party last night of a delayed five-day national celebration to mark his 80th birthday.",NA,https://www.theguardian.com/world/2006/nov/29/cuba,7
2006-11-30,Maliki postpones Bush summit after memo leak,<b>&#183;</b> Secret report shows deep US distrust of Iraqi PM <br><b>&#183;</b> White House denies loss of confidence in leader,<b>&#183;</b> Secret report shows deep US distrust of Iraqi PM <br><b>&#183;</b> White House denies loss of confidence in leader,https://www.theguardian.com/world/2006/nov/30/usa.iraq1,1
2006-12-01,Praise and fears as Pope ends Turkish visit,Pope Benedict flew out of Turkey today having convinced many - but by no means all - of his hosts of his desire for warm relations with the Muslim world.,NA,https://www.theguardian.com/world/2006/dec/01/turkey.catholicism,9
2006-12-02,Praise and fears as Pope ends Turkish visit,Pope Benedict flew out of Turkey yesterday having convinced many - but by no means all - of his hosts of his desire for warm relations with the Muslim world.,NA,https://www.theguardian.com/world/2006/dec/02/turkey.catholicism,7
2006-12-03,Castro fails to appear at birthday rally,"Fidel Castro was too sick to attend his own birthday party in Havana, bringing home to many Cubans the extent of their charismatic revolutionary leader's illness.",NA,https://www.theguardian.com/world/2006/dec/03/cuba.theobserver,14
2006-12-04,Rumsfeld left secret 'cut and run' memo,"<B>&#183;</B> Outgoing defence chief's plan to slash US bases<br> 
<B>&#183;</B> Critical week for policy as study group report due","<B>&#183;</B> Outgoing defence chief's plan to slash US bases<br> 
<B>&#183;</B> Critical week for policy as study group report due",https://www.theguardian.com/world/2006/dec/04/usa.iraq,13
2006-12-05,Video reveals harsh treatment of terror suspect,"As trips to the dentist go, it was straightforward: José Padilla needed root canal treatment. But because he was classed as an ""enemy combatant"" being held without charge in military detention as a suspected terrorist, preparations for the visit were anything but simple.",NA,https://www.theguardian.com/world/2006/dec/05/usa.edpilkington,2
2006-12-06,Police treating Litvinenko case as murder,Scotland Yard said tonight it was treating the death of the former Russian spy Alexander Litvinenko as murder.,NA,https://www.theguardian.com/world/2006/dec/06/russia.ukcrime,3
2006-12-07,Litvinenko buried as investigations widen,"<b>&#183;</b> Hotel staff contaminated<br>
<b>&#183;</b> Associate 'in coma'<br>
<b>&#183;</b> Imam interrupts funeral",NA,https://www.theguardian.com/world/2006/dec/07/russia.politics,6
2006-12-08,Julie Bindel on lesbian motherhood,"Dick Cheney's daughter has just announced she is to have a baby, and America's Christian right is appalled. Of course lesbians actually make brilliant mothers, writes <b>Julie Bindel</b> - although she does wish her friends would stop breeding.","Dick Cheney's daughter has just announced she is to have a baby, and America's Christian right is appalled. Of course lesbians actually make brilliant mothers, writes Julie Bindel - although she does wish her friends would stop breeding",https://www.theguardian.com/world/2006/dec/08/gender.gayrights,1
2006-12-09,Blow to Blair mission as Palestinian PM vows never to recognise Israel,The British prime minister plans final peace push but few believe he will succeed.,The British prime minister plans final peace push but few believe he will succeed,https://www.theguardian.com/world/2006/dec/09/israel.foreignpolicy,14
2006-12-10,'Kiss-and-tell' rocks bright lights of Japan,"Mariko Ishihara, Japan's best-known actress of the 1980s, sparked a media frenzy this weekend with the publication of her tell-all book, which lifts the lid on widespread sexual abuse and bullying in the upper echelons of the country's entertainment industry.",NA,https://www.theguardian.com/world/2006/dec/10/japan.film,7
2006-12-11,Annan fires parting shots at Bush's US,"The outgoing UN secretary general, Kofi Annan, today urged the US not to set aside its ideals and principles in its ""war on terror"".",NA,https://www.theguardian.com/world/2006/dec/11/usa,9
2006-12-12,German gamers face jail for acts of virtual violence,<p>Players and creators of video games could face imprisonment for acts of virtual violence under draft legislation being drawn up by two of Germany's state governments.</p>,NA,https://www.theguardian.com/technology/2006/dec/12/news.germany,10
2006-12-13,Blair seeks to get Palestinians to negotiate with Israel,"Tony Blair reveals he intends to set out a political and economic offer to the Palestinians when he visits the Middle East, detailing what they can expect in return for negotiations with Israel.",NA,https://www.theguardian.com/politics/2006/dec/13/israel.foreignpolicy,1
2006-12-14,Children in rural areas to get school fees paid,"China is to waive tuition fees for 150 million children in rural areas to try to close the gap between rich and poor students. The 15bn yuan (&#163;1bn) scheme was hailed by state media as a major element in building a ""new socialist countryside"".",NA,https://www.theguardian.com/world/2006/dec/14/china.ruralaffairs,12
2006-12-15,"US army near breaking point, top general warns",NA,NA,https://www.theguardian.com/world/2006/dec/15/iraq.usa,3
2006-12-16,"Memphis mourns Lizzie Bolden, daughter of slaves, born the year Sitting Bull died",116-year-old woman leaves 220 great-great-great-grandchildren.,116-year-old woman leaves 220 great-great-great-grandchildren,https://www.theguardian.com/world/2006/dec/16/usa.edpilkington,10
2006-12-17,History lessons from the 'splendid little war',"The US is embroiled in an ill-considered occupation of a distant land; an initial welcome turned to violence amid human rights violations; it will be many years before extrication is possible. Not Iraq today, but the Philippines a century ago, an eerie parallel which might have provided valuable lessons.",NA,https://www.theguardian.com/world/2006/dec/17/usa.theobserver,9
2006-12-18,Belarus calls off orphans' trip to Italy after abuse row,A diplomatic row over the alleged sexual abuse of a 10-year-old Belarussian orphan has led to the cancellation of a Christmas visit to Italy by thousands of other orphans from the former Soviet state.,NA,https://www.theguardian.com/world/2006/dec/18/italy.mainsection1,1
2006-12-19,"Iraq was terrible mistake, thinktank says","The decision to invade Iraq was a ""terrible mistake"" that would shape Tony Blair's legacy for years to come, a leading thinktank said today.",NA,https://www.theguardian.com/world/2006/dec/19/iraq.iraq,5
2006-12-20,US considers naval build-up as warning to Iran,<b>&#183;</b> Administration concern at nuclear programme <b>&#183;</b> Security situation in Iraq 'tragic' as attacks grow,<b>&#183;</b> Administration concern at nuclear programme <br><b>&#183;</b> Security situation in Iraq 'tragic' as attacks grow,https://www.theguardian.com/world/2006/dec/20/iraq.iran,3
2006-12-21,£5.5bn city to solve Moscow housing crisis,Russia is to feed its growing demand for housing by building its own version of Milton Keynes - a &#163;5.5bn city for half a million people close to Moscow.,NA,https://www.theguardian.com/world/2006/dec/21/russia.tomparfitt,6
2006-12-22,Mercy killing reignites Italian euthanasia row,<b>&#183;</b> Doctor admits helping terminally ill man to die<br><b>&#183;</b> Case challenges national views on sanctity of life,<b>&#183;</b> Doctor admits helping terminally ill man to die<br><b>&#183;</b> Case challenges national views on sanctity of life,https://www.theguardian.com/world/2006/dec/22/italy.johnhooper,1
2006-12-23,Rape charges against university students dropped,"Prosecutors accusing three students from a prestigious US university of kidnapping and sexually assaulting an African-American woman at a party yesterday withdrew rape charges against the men, undermining a case that has transfixed America.",NA,https://www.theguardian.com/world/2006/dec/23/usa.suzannegoldenberg,16
2006-12-24,UN sanctions hit Iran after call by Bush,"The UN Security Council unanimously approved a tough resolution yesterday evening authorising sanctions against Iran for refusing to suspend its uranium enrichment programme, bringing to an end two months of often fractious negotiations aimed at pressuring Tehran to clarify its nuclear ambitions.",Tehran must comply over nuclear programme,https://www.theguardian.com/world/2006/dec/24/usa.iran,13
2006-12-26,Press freedom concerns as journalist is attacked,"<p>An Azerbaijani journalist was taken to hospital in Baku after being attacked by four men on his way to work at the opposition newspaper <strong>Azadliq (Freedom)</strong>. <strong>Nicat Huseynov</strong> was treated for internal injuries. ""The only reason for the attack was the journalist's professional activities"", said the newspaper's deputy editor <strong>Ali Rza</strong>. ""This is not the first time that a correspondent from our newspaper has been the target of violence."" The attack reinforces concerns about media freedom in Azerbaijan. (Via International Herald Tribune)</p>",NA,https://www.theguardian.com/media/greenslade/2006/dec/26/pressfreedomconcernsasjour,25
2006-12-27,Hundreds burned alive in Lagos pipeline fire,"<b>&#183;</b> Death toll could be as high as 500, says Red Cross<br> <b>&#183;</b> Fire engulfed locals after gang siphoned off fuel","<b>&#183;</b> Death toll could be as high as 500, says Red Cross<br> <b>&#183;</b> Fire engulfed locals after gang siphoned off fuel",https://www.theguardian.com/world/2006/dec/27/oil.topstories3,2
2006-12-28,Ethiopian army nears Somalian capital amid calls for peace,"Ethiopian forces pushed to within 18 miles of the Islamist stronghold of Mogadishu yesterday, as international criticism of their incursion into Somalia mounted.",NA,https://www.theguardian.com/world/2006/dec/28/mainsection.international1,11
2006-12-29,Gold and gems recovered in raids on illegal miners,"Police in Zimbabwe have arrested 16,290 illegal miners in a series of raids across the country that began just over a month ago, it emerged yesterday.",NA,https://www.theguardian.com/world/2006/dec/29/zimbabwe.mainsection,1
2006-12-30,Champs Elysées 'declining into Oxford St',Paris mayor rejects plan for high street store in bid to recapture old atmosphere.,Paris mayor rejects plan for high street store in bid to recapture old atmosphere,https://www.theguardian.com/world/2006/dec/30/france.angeliquechrisafis,24
2006-12-31,Frame by frame: last moments of a tyrant,<b>&middot; </b> Saddam Hussein executed at dawn yesterday <br><b>&middot; </b>  Blair silent; world leaders give guarded response <br><b>&middot; </b> Family announces burial plans <br><b>&middot; </b> Up to 70 are killed as car and bus bombs explode in Baghdad,<b>&middot; </b> Saddam Hussein executed at dawn yesterday <br><b>&middot; </b>  Blair silent; world leaders give guarded response <br><b>&middot; </b> Family announces burial plans <br><b>&middot; </b> Up to 70 are killed as car and bus bombs explode in Baghdad,https://www.theguardian.com/world/2006/dec/31/iraq.peterbeaumont,14
2007-01-01,Castro denies US claims that his health is failing,"Fidel Castro has rebutted American claims about his health failing, saying his recovery was far from being a ""lost battle"".",NA,https://www.theguardian.com/world/2007/jan/01/cuba.duncancampbell,11
2007-01-02,"Manner of Saddam's execution deplorable, says Prescott","Those responsible 'should be ashamed of themselves', deputy prime minister says.",NA,https://www.theguardian.com/politics/2007/jan/02/iraq.iraq,4
2007-01-03,Zimbabwe poised to welcome back white farmers,"President Robert Mugabe's regime in Zimbabwe, which has mounted a six-year campaign to seize white-owned farms, is poised to allow hundreds of white farmers to return to their land as the country faces starvation and economic collapse.",NA,https://www.theguardian.com/world/2007/jan/03/zimbabwe,1
2007-01-04,Giuliani cries foul over leaked presidential strategy,"For a man with ambitions that could run to the White House, the last thing Rudy Giuliani needed was let the world know about his weaknesses: that stormy failed second marriage, that association with a disgraced official, and those inconvenient views on the issues of the day.",NA,https://www.theguardian.com/world/2007/jan/04/usa.rudygiuliani,13
2007-01-05,Bush poised to name new Iraq commander,"George Bush is set to appoint Lieutenant General David Petraeus as the top US commander in Iraq, it was reported today.",NA,https://www.theguardian.com/world/2007/jan/05/iraq.usa,1
2007-01-06,Bush shuffles diplomats and generals ahead of last big push for victory,"Top brass and ambassador changed before expected extra troop deployment of 9,000.","Top brass and ambassador changed before expected extra troop deployment of 9,000",https://www.theguardian.com/world/2007/jan/06/usa.iraq1,8
2007-01-07,The readers' editor on... images of Saddam's execution,<b>Stephen Pritchard: </b>'We find it difficult to express the depth of our revulsion at the portrayal of Saddam Hussein's execution on the front page of last week's Observer'; 'This comes perilously close to endorsing execution as a form of entertainment'; 'This was sensationalist journalism of the worst kind.,NA,https://www.theguardian.com/world/2007/jan/07/iraq.comment1,7
2007-01-08,"Power, corruption and lies","To the west, China is a waking economic giant, poised to dominate the world. But, argues <b>Will Hutton</b> in this extract from his new book, we have consistently exaggerated and misunderstood the threat - and the consequences could be grave.","To the west, China is a waking economic giant, poised to dominate the world. But, argues Will Hutton in this extract from his new book, we have consistently exaggerated and misunderstood the threat - and the consequences could be grave",https://www.theguardian.com/world/2007/jan/08/china.bookextracts,2
2007-01-09,'Many dead' in US air strikes on Somalia,"The US has launched air strikes against Islamists in southern Somalia, confirming the country's status as a new frontline in Washington's war on terror.",NA,https://www.theguardian.com/world/2007/jan/09/usa,9
2007-01-10,Global warming blamed as Russian winter fails to materialise,"The brick grotto where Moscow zoo's bears live was today finally devoid of snuffling. After weeks of insomnia caused by the record mild winter in Russia, the six bears that live in the craggy enclosure have at last nodded off. Russia's famous winters may have scuttled the invasion plans of both Napoleon Bonaparte and Hitler but this year the winter has spectacularly failed to materialise in Moscow.",NA,https://www.theguardian.com/world/2007/jan/10/russia.weather,5
2007-01-11,Online literary competition seeks writers with X factor,"They are billing it as the thinking person's American Idol, a search for the next big superstar but with literary, as opposed to pop celebrity, pretensions.",NA,https://www.theguardian.com/world/2007/jan/11/usa.books,12
2007-01-12,Insecurity dilutes impact of cash,"American plans to boost Iraq's battered economy were swiftly criticised yesterday as unlikely to succeed because of endemic corruption, inadequate planning and above all chronic insecurity.",NA,https://www.theguardian.com/world/2007/jan/12/usa.iraq6,1
2007-01-13,Couple who murdered neighbours shock Italy,"<b>&#183;</b> Three women and boy, 2, die in noise dispute <br><b>&#183;</b> Slaughter 'had been planned for months'","<b>&#183;</b> Three women and boy, 2, die in noise dispute <br><b>&#183;</b> Slaughter 'had been planned for months'",https://www.theguardian.com/world/2007/jan/13/italy.mainsection,8
2007-01-14,Home at last: the boy they feared dead,"Four years after his disappearance in rural Missouri, 15-year-old Shawn Hornbeck was found by police seeking another missing boy. <b>Paul Harris</b> reports on a remarkable day of emotional family reunions.","Four years after his disappearance in rural Missouri, 15-year-old Shawn Hornbeck was found by police seeking another missing boy. Paul Harris reports on a remarkable day of emotional family reunions",https://www.theguardian.com/world/2007/jan/14/usa.paulharris,7
2007-01-15,Abbas snubs Rice effort to revive road map,<b>&#183; </b>Pledge of deeper US involvement<br> <b>&#183; </b>Fatah leader to give Hamas talks one more try,<b>&#183; </b>Pledge of deeper US involvement<br> <b>&#183; </b>Fatah leader to give Hamas talks one more try,https://www.theguardian.com/world/2007/jan/15/usa.israel,1
2007-01-16,Germany bids to outlaw denial of Holocaust across continent,<b>&#183; </b>Nazi symbols and racist speech 'should be banned'<br> <b>&#183; </b>Prince Harry's fancy dress would have broken law,<b>&#183; </b>Nazi symbols and racist speech 'should be banned'<br> <b>&#183; </b>Prince Harry's fancy dress would have broken law,https://www.theguardian.com/world/2007/jan/16/germany.thefarright,4
2007-01-17,Rivals start to drop out as rising star Obama takes first steps in race for presidency,<b>&#183; </b>Frontrunner Clinton faces strong challenge <br><b>&#183; </b>Candidate says he is surprised by rapid rise,<b>&#183; </b>Frontrunner Clinton faces strong challenge <br><b>&#183; </b>Candidate says he is surprised by rapid rise,https://www.theguardian.com/world/2007/jan/17/usa.topstories3,3
2007-01-18,Luke Harding anticipates the most fascinating ritual of any Moscow winter,<b>Luke Harding </b> anticipates the most fascinating ritual of any Moscow winter.,NA,https://www.theguardian.com/world/2007/jan/18/russia.religion,9
2007-01-19,Joanna Moorhead on cooking,"Mothers typically spend nearly three years of their lives stirring, baking and stewing. It doesn't have to be this way, says <b>Joanna Moorhead</b>.","Mothers typically spend nearly three years of their lives stirring, baking and stewing. It doesn't have to be this way, says Joanna Moorhead",https://www.theguardian.com/world/2007/jan/19/gender.foodanddrink,1
2007-01-20,No way to treat an Aids hero,"<p>If you think the nutritionists and vitamin peddlers in the UK are weird, you really want to go to South Africa, where President Thabo Mbeki has a long history of siding with the HIV denialists.</p>",NA,https://www.theguardian.com/world/2007/jan/20/southafrica.aids,8
2007-01-21,Castro: his last battle,Hugo Chavez said yesterday his great friend Fidel Castro is fighting for his life. <b>Ed Vulliamy</b> and <b>Andres Schipani</b> report on the Cuban revolutionary's career of constant struggle.,Hugo Chavez said yesterday his great friend Fidel Castro is fighting for his life. Ed Vulliamy and Andreas Schipani report on the Cuban revolutionary's career of constant struggle,https://www.theguardian.com/world/2007/jan/21/cuba.edvulliamy,5
2007-01-22,Carter denies his book is  anti-semitic,"President Jimmy Carter has defended his book Palestine: Peace not Apartheid after a barrage of criticism that it was unfair on Israel, saying it has not weakened his resolve for fair treatment of Israelis and Palestinians.",NA,https://www.theguardian.com/world/2007/jan/22/usa.israel,4
2007-01-23,Simon Tisdall: Turkey has risen above its ultra-nationalists over the murder of Hrant Dink,"<b>World briefing:</b> Turkey has risen above its ultra-nationalists over the murder of Hrant Dink, writes <b>Simon Tisdall</b>.","Turkey has risen above its ultra-nationalists over the murder of Hrant Dink, writes Simon Tisdall",https://www.theguardian.com/world/2007/jan/23/tisdallbriefing.comment,11
2007-01-24,Cold snap brings snow showers,"Snow fell on many low-lying parts of the UK for the first time this year overnight, bringing travel problems to some areas.",NA,https://www.theguardian.com/world/2007/jan/24/weather.uk,2
2007-01-25,Spanish shop dummies to put on weight,"<b>&#183; </b>Fashion chains to agree common sizing policy<br> 
<b>&#183; </b>Measures an attempt to combat eating disorders",<b>&#183; </b>Fashion chains to agree common sizing policy<br> <b>&#183; </b>Measures an attempt to combat eating disorders,https://www.theguardian.com/world/2007/jan/25/spain.gilestremlett,11
2007-01-26,Aid chief warns of Sudan catastrophe,"The forced withdrawal of aid organisations from Darfur could leave more than two million civilians facing catastrophe, vulnerable to militia attacks, starvation and disease, a leading human rights activist has warned.","<b>&#183;</b> Agencies may be forced to leave Darfur after attacks<br> <b>&#183;</b> Genocide may not be over, former US diplomat says",https://www.theguardian.com/world/2007/jan/26/sudan.julianborger,1
2007-01-27,US troops authorised to kill Iranian agents in Iraq,<b>&#183; </b>Washington fears growing influence of Tehran<br><b>&#183; </b>Tougher stand risks escalating conflict,<b>&#183; </b>Washington fears growing influence of Tehran<br><b>&#183; </b>Tougher stand risks escalating conflict,https://www.theguardian.com/world/2007/jan/27/iraq.usa,3
2007-01-28,Protests over Iraq as US death toll rises,"Seven American soldiers were killed in Iraq yesterday, raising to at least 12 the number of US military personnel killed in the past three days.",NA,https://www.theguardian.com/world/2007/jan/28/usa.iraq,10
2007-01-29,Chávez denies plan to seize assets of rich,"Hugo Chávez, the president of Venezuela, denied yesterday that his government would seize private property, such as second homes or expensive cars, from the wealthy while he called on Venezuelans not to fear his push toward socialism.",NA,https://www.theguardian.com/world/2007/jan/29/venezuela.international,9
2007-01-30,Madeleine Bunting talks to a British Muslim about being suspected of terrorism activities,"One moment Mustafa was discussing anti-terrorism strategies with the police. The next he was in a cell, under suspicion himself. Now, released without charge, he tells <b>Madeleine Bunting</b> what his ordeal means for Britain's Muslims.","One moment Mustafa was discussing anti-terrorism strategies with the police. The next he was in a cell, under suspicion himself. Now, released without charge, he tells Madeleine Bunting what his ordeal means for Britain's Muslims",https://www.theguardian.com/world/2007/jan/30/religion.terrorism,1
2007-01-31,MPs attack UK-backed financial boycott of Palestinian Authority,"Rapidly deteriorating conditions in the West Bank and Gaza Strip risk blocking the creation of a viable Palestinian state, MPs warn today in a thinly veiled attack on British policy in the Middle East.",NA,https://www.theguardian.com/world/2007/jan/31/israel.foreignpolicy,2
2007-02-01,Helena Smith on why some Greeks are worshipping the ancient gods,"After a break of 16 centuries, Greek pagans are worshipping the ancient gods again - despite furious opposition from the Orthodox church. <b>Helena Smith</b> asks them why they're so keen to revive the old religion.","After a break of 16 centuries, Greek pagans are worshipping the ancient gods again - despite furious opposition from the Orthodox church. Helena Smith asks them why they're so keen to revive the old religion",https://www.theguardian.com/world/2007/feb/01/religion.uk,11
2007-02-02,Police investigate images of journalist's alleged killer,"The publication of grainy ""souvenir"" images showing the alleged murderer of an ethnic Armenian journalist posing with police officers sparked outrage in Turkey today.",NA,https://www.theguardian.com/world/2007/feb/02/turkey.media,3
2007-02-03,US bid to revive peace process falters on Gaza streets,<b>&#183; </b>17 die in clashes between rival Palestinian factions<br><b>&#183; </b>Rice tries to strengthen Abbas presid,<b>&#183; </b>17 die in clashes between rival Palestinian factions<br><b>&#183; </b>Rice tries to strengthen Abbas presidency,https://www.theguardian.com/world/2007/feb/03/israel,3
2007-02-04,Italian football reels after Sicily riot death,Matches are cancelled as fans and club bosses attempt to deal with the fallout.,Matches are cancelled as fans and club bosses attempt to deal with the fallout,https://www.theguardian.com/world/2007/feb/04/football.italy,7
2007-02-05,Government steps into Italy's football crisis,"Government ministers and league chiefs will meet today, though the Serie A is not expected to resume action until February 18.",NA,https://www.theguardian.com/world/2007/feb/05/football.europeanfootball,24
2007-02-06,US allows 'friendly fire' tape in court,Videotape appears to show catalogue of errors leading up to lethal strike on British troops.,NA,https://www.theguardian.com/world/2007/feb/06/iraq.military,12
